Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775878589,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878590,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878591,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878592,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878595,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878596,50,,Aggregated,6.800000,0.000000,850,1400,8900,9700,10000,10000,10000,10000,11000,11000,11000,194,2,820.0,3047.5523405310328,14.53112900344422,10875.81066400162,16269.231958762886
1775878597,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878598,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878599,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878600,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878601,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878602,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878603,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878604,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878605,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878606,50,,Aggregated,5.000000,0.000000,940,1400,8900,9600,10000,10000,10000,10000,11000,11000,11000,196,2,850.0,3095.2567695715384,14.53112900344422,10875.81066400162,17384.39285714286
1775878607,50,,Aggregated,0.200000,0.000000,950,1400,8900,9700,10000,10000,10000,18000,18000,18000,18000,198,2,940.0,3241.4655090556466,14.53112900344422,17575.94102299845,18477.02525252525
1775878608,50,,Aggregated,0.200000,0.000000,950,1400,8900,9700,10000,10000,10000,18000,18000,18000,18000,198,2,940.0,3241.4655090556466,14.53112900344422,17575.94102299845,18477.02525252525
1775878609,50,,Aggregated,0.200000,0.000000,950,1400,8900,9700,10000,10000,10000,18000,18000,18000,18000,198,2,940.0,3241.4655090556466,14.53112900344422,17575.94102299845,18477.02525252525
1775878610,50,,Aggregated,0.200000,0.000000,950,1400,8900,9700,10000,10000,10000,18000,18000,18000,18000,198,2,940.0,3241.4655090556466,14.53112900344422,17575.94102299845,18477.02525252525
1775878611,50,,Aggregated,0.200000,0.000000,1100,8100,9900,10000,20000,20000,21000,21000,21000,21000,21000,222,2,1000.0,5097.5351700632045,14.53112900344422,20876.872753000498,16781.81081081081
1775878612,50,,Aggregated,0.200000,0.000000,1100,9000,10000,10000,20000,21000,21000,21000,22000,22000,22000,231,2,1100.0,5629.583734458988,14.53112900344422,22072.912774998258,18648.320346320346
1775878613,50,,Aggregated,0.200000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,249,2,1300.0,6612.518144947891,2.896499001508346,23033.59330300009,23135.83935742972
1775878614,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878615,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878616,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878617,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878618,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878619,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878620,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878621,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878622,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878623,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878624,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878625,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878626,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878628,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878629,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878630,50,,Aggregated,2.600000,0.000000,1300,9700,10000,15000,21000,21000,23000,23000,23000,23000,23000,250,2,1300.0,6586.080358132095,2.896499001508346,23033.59330300009,23043.8
1775878631,50,,Aggregated,0.000000,0.000000,1600,10000,18000,20000,20000,21000,23000,23000,23000,23000,23000,275,2,1600.0,7709.100780876433,2.896499001508346,23033.59330300009,21265.643636363635
1775878632,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,299,2,7700.0,8533.698089896388,2.896499001508346,23033.59330300009,23452.53177257525
1775878633,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878634,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878635,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878636,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878637,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878638,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878639,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878640,50,,Aggregated,0.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,23000,23000,23000,300,2,7700.0,8505.261379040074,2.684833001694642,23033.59330300009,23374.77666666667
1775878641,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878642,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878643,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878644,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878645,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878646,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878647,50,,Aggregated,5.000000,0.000000,7700,10000,18000,19000,20000,21000,23000,23000,26000,26000,26000,301,2,7700.0,8563.147547797418,2.684833001694642,25928.998175000743,23306.986710963454
1775878648,50,,Aggregated,0.100000,0.000000,8900,15000,18000,19000,20000,21000,23000,23000,26000,26000,26000,307,2,8900.0,8732.576521547293,2.684833001694642,25928.998175000743,22916.41368078176
1775878649,50,,Aggregated,0.100000,0.000000,9900,17000,18000,19000,20000,21000,23000,23000,26000,26000,26000,342,2,9800.0,9522.903215231046,2.684833001694642,25928.998175000743,20907.102339181285
1775878650,50,,Aggregated,0.100000,0.000000,10000,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,352,2,9900.0,9675.129788715969,2.684833001694642,25928.998175000743,24838.4375
1775878651,50,,Aggregated,0.100000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,354,2,9900.0,9620.48450932209,2.537009000661783,25928.998175000743,24698.81920903955
1775878652,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878653,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878654,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878655,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878656,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878657,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878658,50,,Aggregated,4.000000,0.000000,9900,17000,18000,19000,20000,21000,22000,23000,26000,26000,26000,355,2,9900.0,9593.392199104283,2.537009000661783,25928.998175000743,24629.6
1775878659,50,,Aggregated,5.400000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,393,2,10000.0,9609.511194585242,2.537009000661783,25928.998175000743,22573.038167938932
1775878661,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878662,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878663,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878664,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878665,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878666,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878667,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878668,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878669,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878670,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878671,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878672,50,,Aggregated,5.000000,0.000000,10000,16000,17000,18000,20000,21000,22000,23000,26000,26000,26000,406,2,9900.0,9570.867526384234,2.537009000661783,25928.998175000743,24746.032019704435
1775878673,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,441,2,10000.0,9858.398970884364,2.537009000661783,25928.998175000743,23058.557823129253
1775878674,50,,Aggregated,0.000000,0.000000,10000,13000,17000,18000,20000,21000,22000,23000,26000,26000,26000,448,2,10000.0,9872.797086390618,2.537009000661783,25928.998175000743,22725.883928571428
1775878675,50,,Aggregated,0.000000,0.000000,10000,13000,17000,18000,20000,21000,22000,23000,26000,26000,26000,449,2,10000.0,9877.840682962129,2.537009000661783,25928.998175000743,22681.884187082407
1775878676,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878677,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878678,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878679,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878680,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878681,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878682,50,,Aggregated,0.100000,0.000000,10000,14000,17000,18000,20000,21000,22000,23000,26000,26000,26000,457,2,10000.0,9955.06735613785,2.537009000661783,25928.998175000743,26155.566739606125
1775878683,50,,Aggregated,5.100000,0.000000,10000,13000,17000,17000,20000,21000,22000,23000,26000,26000,26000,493,2,10000.0,9935.804024265743,2.537009000661783,25928.998175000743,24522.669371196753
1775878684,50,,Aggregated,5.100000,0.000000,10000,13000,17000,17000,20000,21000,22000,23000,26000,26000,26000,500,2,10000.0,9900.152930220014,2.537009000661783,25928.998175000743,24215.358
1775878685,50,,Aggregated,5.100000,0.000000,10000,13000,17000,17000,20000,21000,21000,23000,26000,26000,26000,508,2,10000.0,9877.935177696863,2.537009000661783,25928.998175000743,27086.753937007874
1775878686,50,,Aggregated,5.000000,0.000000,10000,13000,17000,17000,20000,21000,21000,23000,26000,26000,26000,509,2,10000.0,9858.534423259347,2.537009000661783,25928.998175000743,27033.785854616897
1775878687,50,,Aggregated,5.000000,0.000000,10000,13000,17000,17000,20000,21000,21000,23000,26000,26000,26000,509,2,10000.0,9858.534423259347,2.537009000661783,25928.998175000743,27033.785854616897
1775878688,50,,Aggregated,5.000000,0.000000,10000,13000,17000,17000,20000,21000,21000,23000,26000,26000,26000,509,2,10000.0,9858.534423259347,2.537009000661783,25928.998175000743,27033.785854616897
1775878689,50,,Aggregated,5.000000,0.000000,10000,13000,17000,17000,20000,21000,21000,23000,26000,26000,26000,509,2,10000.0,9858.534423259347,2.537009000661783,25928.998175000743,27033.785854616897
1775878690,50,,Aggregated,5.200000,0.000000,10000,13000,16000,17000,20000,20000,21000,23000,26000,26000,26000,548,2,10000.0,9624.594965939801,2.537009000661783,25928.998175000743,25384.47810218978
1775878691,50,,Aggregated,5.200000,0.000000,10000,13000,16000,17000,20000,20000,21000,23000,26000,26000,26000,560,6,10000.0,9518.204057662515,2.537009000661783,25928.998175000743,27157.626785714285
1775878692,50,,Aggregated,7.500000,0.000000,10000,13000,16000,17000,20000,20000,21000,23000,26000,26000,26000,562,6,9900.0,9484.348060220658,2.537009000661783,25928.998175000743,27061.428825622777
1775878694,50,,Aggregated,10.400000,0.400000,9800,12000,15000,17000,20000,20000,21000,23000,26000,26000,26000,581,6,9800.0,9284.211757196234,2.537009000661783,25928.998175000743,26295.92082616179
1775878695,50,,Aggregated,10.500000,0.400000,9700,10000,15000,17000,20000,20000,21000,23000,26000,26000,26000,595,6,9700.0,9141.573793719353,2.537009000661783,25928.998175000743,25775.581512605044
1775878696,50,,Aggregated,6.400000,0.400000,9700,10000,15000,17000,20000,20000,21000,23000,26000,26000,26000,599,6,9700.0,9099.980623507538,2.537009000661783,25928.998175000743,25623.290484140234
1775878697,50,,Aggregated,8.500000,0.400000,9600,10000,15000,17000,19000,20000,21000,23000,26000,26000,26000,603,6,9600.0,9074.506283963541,2.537009000661783,25928.998175000743,26820.746268656716
1775878698,50,,Aggregated,8.500000,0.400000,9500,10000,14000,17000,19000,20000,21000,23000,26000,26000,26000,611,6,9500.0,9018.833642815085,2.537009000661783,25928.998175000743,30055.342062193125
1775878699,50,,Aggregated,9.100000,0.400000,9500,10000,14000,17000,19000,20000,21000,23000,26000,26000,26000,612,6,9500.0,9004.101774630746,2.537009000661783,25928.998175000743,30006.437908496733
1775878700,50,,Aggregated,9.100000,0.400000,9500,10000,14000,17000,19000,20000,21000,23000,26000,26000,26000,612,6,9500.0,9004.101774630746,2.537009000661783,25928.998175000743,30006.437908496733
1775878701,50,,Aggregated,9.100000,0.400000,9500,10000,14000,17000,19000,20000,21000,23000,26000,26000,26000,612,6,9500.0,9004.101774630746,2.537009000661783,25928.998175000743,30006.437908496733
1775878702,50,,Aggregated,8.000000,0.400000,8900,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,650,6,8900.0,8851.133817115398,2.537009000661783,25928.998175000743,28458.152307692308
1775878703,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878704,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878705,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878706,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878707,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878708,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878709,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878710,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878711,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878712,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878713,50,,Aggregated,5.300000,0.000000,8800,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,663,6,8800.0,8782.000061736071,2.537009000661783,25928.998175000743,31939.12669683258
1775878714,50,,Aggregated,1.700000,0.000000,9100,10000,13000,16000,19000,20000,21000,23000,26000,26000,26000,688,6,9100.0,8906.500796200604,2.537009000661783,25928.998175000743,30914.357558139534
1775878715,50,,Aggregated,1.000000,0.000000,9200,10000,13000,16000,19000,20000,21000,22000,26000,26000,26000,702,6,9200.0,8924.220560165255,2.537009000661783,25928.998175000743,30337.049857549857
1775878716,50,,Aggregated,0.900000,0.000000,9400,11000,13000,16000,19000,20000,21000,22000,26000,26000,26000,715,6,9400.0,8982.387307302124,2.537009000661783,25928.998175000743,33844.41678321678
1775878717,50,,Aggregated,3.600000,0.000000,9400,11000,13000,15000,19000,20000,21000,22000,26000,26000,26000,717,6,9400.0,8957.340428548145,2.537009000661783,25928.998175000743,33750.362622036264
1775878718,50,,Aggregated,3.600000,0.000000,9400,11000,13000,15000,19000,20000,21000,22000,26000,26000,26000,717,6,9400.0,8957.340428548145,2.537009000661783,25928.998175000743,33750.362622036264
